Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Distance from Home,Education Level,Number of Dependents,Job Level,Company Size,Company Tenure,Company Reputation,Employee Recognition,Attrition,Innovation Opportunities_No,Innovation Opportunities_Yes,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Leadership Opportunities_No,Leadership Opportunities_Yes,Remote Work_No,Remote Work_Yes,Overtime_No,Overtime_Yes
59,1,22,7385,3,2,2,2,35,2,1,0,0,62,3,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
43,0,21,6119,1,3,2,2,75,1,0,2,0,61,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
47,0,22,10054,3,0,2,0,49,0,4,2,2,89,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
38,0,1,7801,2,3,2,0,72,2,1,0,0,23,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
53,1,37,8763,2,1,2,0,17,1,4,0,1,86,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
55,0,11,6700,2,0,2,4,94,3,4,0,0,55,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
39,0,4,10641,1,2,1,0,84,0,0,2,0,82,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
26,0,15,7688,1,2,2,1,9,2,0,2,2,26,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
19,0,10,5624,1,1,3,2,92,0,0,1,1,22,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
54,1,31,6416,2,2,2,0,90,2,1,2,1,94,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
52,1,39,7664,2,2,1,1,81,0,0,1,0,79,2,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
36,1,8,5570,1,2,2,0,73,4,3,1,1,46,2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
31,1,14,9017,2,2,2,0,11,1,3,1,0,64,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
59,0,24,3650,2,3,2,0,80,3,0,1,1,99,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
38,1,25,6102,1,0,2,2,22,3,0,0,1,69,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
57,1,12,11339,0,2,2,1,2,2,1,1,0,62,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
18,1,4,7683,2,1,2,0,33,2,2,1,0,43,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
49,0,38,5719,3,3,3,0,88,0,0,1,1,91,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
31,0,7,4961,1,2,3,0,35,3,2,1,1,42,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
24,1,16,5699,2,0,2,2,41,2,1,2,0,46,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
44,0,33,7898,2,3,2,1,74,1,0,0,2,39,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
25,1,3,9316,2,0,2,0,66,1,1,1,1,7,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
24,0,5,6166,1,3,2,0,55,2,6,2,1,69,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
58,0,45,8628,3,3,2,2,42,1,1,0,0,114,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
38,0,4,9550,1,2,0,1,6,3,0,0,1,18,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
53,0,30,5842,2,2,3,0,96,1,4,2,1,95,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
31,0,6,7920,0,2,2,0,52,3,0,1,0,9,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
33,1,11,6468,3,3,2,0,15,0,0,0,1,15,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
46,0,24,4938,1,3,2,1,2,2,0,0,1,58,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
52,0,30,10231,3,1,2,3,70,2,0,0,1,57,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
36,1,19,11946,3,1,2,1,46,2,0,1,1,72,3,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
52,1,14,5179,2,2,2,0,43,2,1,2,0,65,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
28,0,12,3448,3,3,3,2,82,4,6,1,1,31,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
30,0,3,9813,2,1,2,1,39,1,1,0,2,56,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
23,0,3,5587,2,2,2,2,38,2,1,1,0,52,3,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
29,1,19,5887,2,2,2,1,89,2,0,1,2,39,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
24,0,1,4078,0,2,2,1,88,2,0,1,2,63,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
24,0,5,9143,3,3,2,1,44,3,0,1,1,25,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
59,0,31,8401,2,2,2,0,17,3,1,0,1,99,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
46,0,25,8690,1,2,2,0,90,0,3,0,0,32,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
45,0,12,9078,1,1,2,3,46,3,0,0,2,90,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
27,1,2,5663,2,3,2,1,60,2,0,0,1,34,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
54,1,42,3381,2,2,3,1,26,2,0,2,1,114,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
52,0,33,8634,3,2,2,2,21,2,0,2,1,58,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
20,1,4,6150,2,2,2,0,70,0,0,0,0,13,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
52,1,25,9726,1,2,2,1,2,0,0,1,2,74,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
29,0,12,10184,2,2,2,1,71,2,1,1,0,73,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
46,1,35,5407,0,3,3,1,28,0,0,1,1,81,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
45,0,9,5080,2,2,2,0,9,1,1,0,0,28,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
42,0,10,5930,2,3,2,0,20,3,0,0,0,13,2,3,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
50,0,35,6883,2,2,1,1,6,2,1,0,1,91,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
45,1,11,8245,3,2,1,0,57,2,0,1,1,61,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
49,1,9,8703,3,2,2,0,83,0,1,1,2,56,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
22,0,11,8591,1,3,2,3,59,2,3,0,1,32,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
22,1,12,7440,1,2,2,0,55,2,2,1,0,18,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
59,1,11,6401,3,2,2,0,20,1,0,2,1,78,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
51,0,19,3988,3,2,3,2,29,2,5,1,1,88,0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
26,0,12,5839,2,3,2,3,69,0,1,0,2,52,2,2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
55,1,45,5089,2,2,2,3,23,2,2,0,1,56,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
46,0,6,6962,1,2,2,0,78,2,3,0,1,76,1,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
23,0,3,10652,0,1,2,0,65,1,1,2,1,11,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
41,0,11,6072,1,2,1,1,35,1,1,2,2,52,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
57,1,27,4729,3,0,0,0,15,0,1,1,1,51,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
27,0,7,7463,0,3,1,0,90,1,2,1,2,48,2,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
33,1,8,11770,3,3,2,0,86,1,0,1,1,45,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
29,0,2,9658,2,2,1,0,51,3,4,0,2,71,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
24,1,2,7699,2,2,1,2,58,3,3,1,1,49,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
46,0,23,5808,3,1,2,0,27,1,4,0,1,37,3,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
58,1,48,9213,2,3,3,0,50,1,4,0,2,61,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
58,0,39,4282,3,1,2,2,12,0,1,2,1,82,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
46,0,26,3856,3,2,2,0,90,0,0,0,1,32,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
24,0,1,7596,0,1,2,0,50,3,2,1,1,39,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
23,1,5,9760,1,3,2,0,40,1,1,2,2,37,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
46,1,34,7263,2,3,2,0,94,0,0,0,1,80,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
58,0,15,6566,2,3,3,0,11,2,3,0,0,81,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
20,0,2,7773,1,2,0,1,78,0,3,2,1,14,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
47,0,19,11829,1,2,1,0,42,0,3,2,1,94,2,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
42,1,4,4609,1,3,2,0,84,1,4,1,1,37,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
58,0,34,9165,0,3,2,2,33,3,1,1,2,87,3,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
31,0,4,10859,3,1,2,0,39,1,5,1,2,45,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
48,0,4,8701,1,3,2,1,12,3,0,0,2,57,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
31,1,14,9137,3,2,3,0,67,0,0,1,2,28,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
59,0,37,2807,3,2,2,0,53,1,0,2,1,89,3,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
38,0,22,6753,2,3,3,2,86,3,1,1,1,67,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
50,0,32,7873,3,1,0,0,60,0,1,0,0,48,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
22,0,10,9202,2,2,2,3,16,2,0,2,1,28,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
40,1,2,6390,2,2,0,1,51,3,4,2,1,8,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
21,1,10,5124,2,3,1,3,50,0,2,1,1,57,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
39,1,23,4032,1,2,2,0,53,2,0,0,2,83,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
23,0,9,5770,0,3,2,0,70,3,1,1,1,64,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
42,0,22,4855,0,2,2,1,12,0,4,1,1,90,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
33,0,14,7289,0,1,2,2,83,4,2,0,2,85,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
46,0,13,4218,2,2,2,0,82,0,1,0,2,73,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
37,1,23,10652,2,1,0,2,14,2,0,1,0,84,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
34,0,19,8744,2,3,1,0,34,0,4,0,0,49,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
45,1,18,7347,2,2,2,1,9,2,0,1,1,75,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
49,1,13,7826,0,2,0,0,87,1,0,0,1,55,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
45,1,23,4898,3,2,2,2,79,0,4,1,2,75,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
35,1,13,6007,2,1,2,1,27,3,3,0,0,73,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
33,0,18,9114,1,2,2,0,18,3,0,0,1,86,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
51,0,27,3795,0,2,2,2,28,3,1,1,1,70,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
35,0,7,6537,1,2,2,1,63,2,1,2,1,13,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
18,0,6,5109,1,2,2,0,21,0,1,1,1,61,2,2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
46,1,4,3782,3,1,2,0,42,3,4,2,1,30,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
51,0,20,9107,3,2,3,2,26,1,3,2,0,70,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
56,0,15,5423,0,1,3,0,65,4,0,2,1,74,2,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
23,0,12,8270,1,1,2,0,38,1,1,0,1,59,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
23,0,12,9700,2,1,2,0,13,3,0,2,2,68,3,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
44,0,36,8215,1,2,2,1,22,4,1,0,2,102,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
54,0,13,4866,1,2,2,0,97,2,1,0,0,69,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
56,0,15,10959,3,1,2,1,53,2,0,1,2,91,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
47,1,26,3381,3,1,2,0,37,2,3,1,0,102,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
58,0,23,6963,2,3,2,2,56,1,3,2,0,81,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
50,0,30,9229,2,2,2,1,85,0,0,1,1,83,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
19,1,7,8941,1,3,3,0,67,1,0,2,1,59,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
59,0,8,6333,2,2,2,2,62,2,2,2,0,11,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
24,0,16,6667,2,2,1,1,52,2,1,1,2,41,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
32,0,20,9681,0,2,2,0,50,1,3,0,0,44,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
44,0,17,8879,0,2,3,0,63,3,0,1,1,90,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
36,0,1,5692,1,2,2,1,12,3,3,2,0,33,3,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
19,1,5,9534,2,2,2,0,36,2,3,2,1,17,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
22,1,7,10222,3,1,2,2,4,1,0,2,1,43,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
50,0,9,7352,2,2,2,2,60,2,0,0,2,53,2,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
47,0,30,5510,1,2,2,1,16,3,4,2,2,72,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
24,0,1,8729,1,3,2,0,45,0,0,0,0,42,3,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
31,0,21,11733,2,3,2,0,31,0,3,1,1,36,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
23,0,11,6065,1,2,3,0,37,1,1,0,1,22,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
51,0,33,8913,2,2,3,1,69,0,0,0,1,67,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
37,0,6,8637,1,3,1,0,96,0,2,0,1,36,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
28,1,10,7934,2,2,1,1,43,2,0,1,1,69,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
25,1,9,7210,2,2,2,3,10,3,2,0,2,63,0,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
28,1,7,5851,2,2,1,0,8,3,2,0,1,65,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
43,0,20,10121,1,2,2,4,13,3,0,2,1,41,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
24,1,11,6474,1,2,2,2,33,0,1,1,1,84,3,3,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
48,0,17,5305,2,2,2,2,23,0,0,0,1,45,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
56,0,17,7325,2,3,0,0,30,0,2,1,1,60,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
58,0,27,6072,0,1,2,0,94,2,3,1,0,98,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
25,1,2,9115,0,2,3,0,10,3,0,1,1,43,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
51,1,7,4259,3,1,2,1,85,2,1,0,0,23,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
38,1,7,4129,2,2,2,2,61,2,2,1,1,34,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
59,0,24,9464,2,3,1,0,37,1,2,1,1,72,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
40,1,19,5621,2,1,0,1,8,2,2,0,1,97,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
42,1,30,6412,0,1,2,0,76,2,1,2,2,77,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
52,0,27,4794,1,3,3,1,58,3,1,1,1,78,3,2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
32,0,2,8960,2,2,1,1,97,1,5,0,0,74,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
25,1,8,10763,2,0,2,0,71,0,1,0,0,57,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
32,1,4,6189,2,2,2,3,19,1,4,1,1,27,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
59,1,36,6103,1,1,0,0,10,0,1,1,2,92,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
22,1,8,9576,3,3,3,0,51,2,3,2,1,11,3,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
49,1,5,4350,2,2,2,0,18,3,3,1,1,53,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
57,1,22,8206,1,3,2,0,50,1,1,0,2,35,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
57,0,2,10754,2,2,2,2,47,2,2,2,0,50,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
46,1,36,3099,2,1,2,0,3,3,2,0,1,58,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
30,0,12,5681,1,1,3,0,56,0,2,0,1,69,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
53,1,34,9305,2,3,2,0,56,1,0,0,1,113,3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0
54,0,11,9920,0,0,2,2,5,3,2,1,1,62,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
23,0,3,3898,2,1,2,1,7,3,2,0,1,42,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
28,1,17,8605,2,3,0,4,29,3,1,0,1,78,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
20,0,9,5725,2,2,2,0,55,1,2,1,0,11,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
30,0,17,6921,2,2,1,1,59,3,3,1,0,25,2,3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
54,0,24,8950,1,0,3,2,40,2,1,1,1,90,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
33,0,20,9936,1,3,3,0,12,2,4,0,0,26,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
44,1,7,6190,2,2,0,1,50,3,0,0,0,71,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
56,0,39,7650,3,2,2,1,16,2,1,2,1,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
44,1,32,11900,1,2,3,1,94,3,1,0,1,57,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
18,1,7,6251,1,2,2,3,44,2,2,2,0,21,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
37,1,21,4173,1,2,2,0,82,1,1,0,1,100,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
23,0,3,8649,0,2,2,2,35,2,0,1,1,21,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
27,0,18,5553,1,2,2,0,89,0,5,0,1,81,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
27,0,1,10008,1,0,2,2,91,3,2,2,0,55,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
45,1,31,11021,0,2,2,2,62,1,5,0,2,92,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
22,1,8,10940,2,2,2,1,48,3,0,0,0,73,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
18,1,8,8074,2,0,2,2,83,0,3,1,0,87,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
41,0,25,12098,2,3,3,1,8,2,0,1,1,103,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1,10,10083,1,2,2,1,79,2,2,1,1,52,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
36,0,3,10829,1,1,2,1,83,3,3,1,0,74,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
54,0,34,8075,3,0,2,0,93,2,1,1,0,75,2,2,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
43,0,20,5684,1,1,2,1,4,0,4,0,1,48,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
52,0,40,7522,3,2,2,0,66,1,1,1,2,103,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
50,1,23,6635,2,0,2,0,10,0,1,0,0,64,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
58,1,47,7422,2,2,1,2,67,0,3,1,1,65,3,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
54,0,39,4961,2,2,2,1,91,1,1,1,2,77,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
49,0,10,5411,2,3,3,0,47,2,2,1,0,42,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
33,0,13,5095,1,3,2,0,49,1,5,0,1,63,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
33,0,18,10282,2,1,2,0,46,2,0,1,1,41,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
29,1,1,8185,2,1,2,1,91,1,4,2,2,26,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
54,0,37,9574,3,0,0,0,59,1,3,1,1,62,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
23,1,7,8007,0,3,3,2,98,3,0,2,0,42,2,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
32,0,10,6697,1,2,2,3,9,0,0,1,1,16,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
27,0,3,8459,2,0,1,0,84,2,1,2,1,35,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
38,1,29,7450,3,2,2,2,49,3,0,0,2,81,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
36,1,22,11419,2,3,2,1,5,2,0,0,0,86,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
42,1,9,5916,0,3,0,2,52,4,2,2,1,65,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
44,0,28,5640,1,2,3,1,23,3,3,1,0,90,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
59,1,23,12793,1,2,1,0,27,0,3,2,1,52,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
20,1,10,8837,1,3,2,0,94,2,5,0,0,19,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
34,0,23,4563,2,2,2,2,60,1,2,0,2,91,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
38,0,15,6500,2,1,2,1,20,1,4,1,1,80,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
26,0,15,10196,2,0,2,1,12,0,0,0,1,18,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
54,0,42,9834,2,2,2,1,35,1,2,2,1,80,3,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
40,0,1,6393,1,2,2,0,68,2,0,0,2,64,3,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
31,1,2,8142,2,3,2,0,55,2,2,1,0,78,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
26,0,1,8783,3,3,2,2,87,2,1,0,0,62,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
38,1,23,5999,2,3,0,0,58,1,0,0,1,62,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
